Fitness ; Time Finish ; Total Salary ; Total Exper 
0.23289026514938235;373;69005 ;7053
0.23289026514938235;373;69005 ;7053
0.23289026514938235;373;69005 ;7053
0.23289026514938235;373;69005 ;7053
0.23289026514938235;373;69005 ;7053
0.23289026514938235;373;69005 ;7053
0.23288508111620454;373;68985 ;7053
0.23288508111620454;373;68985 ;7053
0.23261801819351868;373;69025 ;7055
0.23261801819351868;373;69025 ;7055
0.23261801819351868;373;69025 ;7055
0.23261801819351868;373;69025 ;7055
0.23261801819351868;373;69025 ;7055
0.2323354031712994;373;69005 ;7057
0.2323354031712994;373;69005 ;7057
0.2323354031712994;373;69005 ;7057
0.2323354031712994;373;69005 ;7057
0.2323354031712994;373;69005 ;7057
0.23221223977631208;373;69065 ;7058
0.23221223977631208;373;69065 ;7058
0.23221223977631208;373;69065 ;7058
0.23206315621543572;373;69025 ;7059
0.23206315621543572;373;69025 ;7059
0.23193480878727063;373;69065 ;7060
0.23193480878727063;373;69065 ;7060
0.23193480878727063;373;69065 ;7060
0.23193480878727063;373;69065 ;7060
0.23193480878727063;373;69065 ;7060
0.23193480878727063;373;69065 ;7060
0.23193480878727063;373;69065 ;7060
0.23193480878727063;373;69065 ;7060
0.23193480878727063;373;69065 ;7060
0.23193480878727063;373;69065 ;7060
0.23193480878727063;373;69065 ;7060
0.23193221677068174;373;69055 ;7060
0.23193221677068174;373;69055 ;7060
0.23193221677068174;373;69055 ;7060
0.2318129414005778;373;69130 ;7061
0.2318129414005778;373;69130 ;7061
0.2318129414005778;373;69130 ;7061
0.23179868530933878;373;69075 ;7061
0.2316612658231125;373;69080 ;7062
0.2316612658231125;373;69080 ;7062
0.2316560817899347;373;69060 ;7062
0.2316560817899347;373;69060 ;7062
0.23165478578164025;373;69055 ;7062
0.23165478578164025;373;69055 ;7062
0.23138253882577656;373;69075 ;7064
0.23138253882577656;373;69075 ;7064
0.23138253882577656;373;69075 ;7064
0.23138253882577656;373;69075 ;7064
0.23138253882577656;373;69075 ;7064
0.23138253882577656;373;69075 ;7064
0.23138253882577656;373;69075 ;7064
0.23138253882577656;373;69075 ;7064
0.23138253882577656;373;69075 ;7064
0.23138253882577656;373;69075 ;7064
0.23124123131466692;373;69065 ;7065
0.23124123131466692;373;69065 ;7065
0.23124123131466692;373;69065 ;7065
0.23124123131466692;373;69065 ;7065
0.231107699853324;373;69085 ;7066
0.231107699853324;373;69085 ;7066
0.231107699853324;373;69085 ;7066
0.23098453645833672;373;69145 ;7067
0.23098453645833672;373;69145 ;7067
0.23098453645833672;373;69145 ;7067
0.23096898435880325;373;69085 ;7067
0.23096898435880325;373;69085 ;7067
0.23096898435880325;373;69085 ;7067
0.23083545289746035;373;69105 ;7068
0.23083545289746035;373;69105 ;7068
0.23083545289746035;373;69105 ;7068
0.23072265756882868;373;69205 ;7069
0.23071228950247305;373;69165 ;7069
0.23071228950247305;373;69165 ;7069
0.23071228950247305;373;69165 ;7069
0.2307109934941786;373;69160 ;7069
0.2307109934941786;373;69160 ;7069
0.2307109934941786;373;69160 ;7069
0.23056320594159668;373;69125 ;7070
0.23044004254660938;373;69185 ;7071
0.23044004254660938;373;69185 ;7071
0.23004739464040436;372;69135 ;7070
0.23004739464040436;372;69135 ;7070
0.23004739464040436;372;69135 ;7070
0.2299190472122392;372;69175 ;7071
0.2299190472122392;372;69175 ;7071
0.2295654499829248;370;69135 ;7066
0.2295654499829248;370;69135 ;7066
0.2295654499829248;370;69135 ;7066
0.2295654499829248;370;69135 ;7066
0.2295654499829248;370;69135 ;7066
0.2295654499829248;370;69135 ;7066
0.2295654499829248;370;69135 ;7066
0.2295654499829248;370;69135 ;7066
0.2295654499829248;370;69135 ;7066
0.2295654499829248;370;69135 ;7066
0.2295654499829248;370;69135 ;7066
0.2295654499829248;370;69135 ;7066
0.22953935938897874;371;69175 ;7070
0.22929320302706116;370;69155 ;7068
0.22929320302706116;370;69155 ;7068
0.22929320302706116;370;69155 ;7068
0.22929320302706116;370;69155 ;7068
0.22917003963207386;370;69215 ;7069
0.22917003963207386;370;69215 ;7069
0.22917003963207386;370;69215 ;7069
0.22915967156571823;370;69175 ;7069
0.22903650817073093;370;69235 ;7070
0.22903650817073093;370;69235 ;7070
0.22903650817073093;370;69235 ;7070
0.22903650817073093;370;69235 ;7070
0.22903650817073093;370;69235 ;7070
0.22903650817073093;370;69235 ;7070
0.22903650817073093;370;69235 ;7070
0.22892388327015628;369;69195 ;7067
0.22892388327015628;369;69195 ;7067
0.22892388327015628;369;69195 ;7067
0.22865163631429264;369;69215 ;7069
0.22865163631429264;369;69215 ;7069
0.22865163631429264;369;69215 ;7069
0.22865163631429264;369;69215 ;7069
0.22852717691101088;369;69270 ;7070
0.22852717691101088;369;69270 ;7070
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838846141649013;369;69270 ;7071
0.22838327738331235;369;69250 ;7071
0.22838327738331235;369;69250 ;7071
0.22838327738331235;369;69250 ;7071
0.22838327738331235;369;69250 ;7071
0.22838327738331235;369;69250 ;7071
0.2282497459219694;369;69270 ;7072
0.2282497459219694;369;69270 ;7072
0.2282497459219694;369;69270 ;7072
0.2282497459219694;369;69270 ;7072
0.2282497459219694;369;69270 ;7072
0.2282497459219694;369;69270 ;7072
0.22811103042744865;369;69270 ;7073
0.22811103042744865;369;69270 ;7073
0.22811103042744865;369;69270 ;7073
0.22797749896610575;369;69290 ;7074
0.22797749896610575;369;69290 ;7074
0.22797749896610575;369;69290 ;7074
0.2279141223807203;368;69440 ;7071
0.2279141223807203;368;69440 ;7071
0.2279141223807203;368;69440 ;7071
0.2279115303641314;368;69430 ;7071
0.22789468225630352;368;69365 ;7071
0.22773004659589371;368;69265 ;7072
0.22773004659589371;368;69265 ;7072
0.22773004659589371;368;69265 ;7072
0.22773004659589371;368;69265 ;7072
0.22773004659589371;368;69265 ;7072
0.22773004659589371;368;69265 ;7072
0.22773004659589371;368;69265 ;7072
0.22761465925067312;368;69355 ;7073
0.22761336324237866;368;69350 ;7073
0.22761336324237866;368;69350 ;7073
0.22746039165661894;368;69295 ;7074
0.22746039165661894;368;69295 ;7074
0.22733982027822058;368;69365 ;7075
0.22733982027822058;368;69365 ;7075
0.22733982027822058;368;69365 ;7075
0.22731908414550933;368;69285 ;7075
0.22731908414550933;368;69285 ;7075
0.22731908414550933;368;69285 ;7075
0.22731908414550933;368;69285 ;7075
0.22731908414550933;368;69285 ;7075
0.22731908414550933;368;69285 ;7075
0.2273164921289204;368;69275 ;7075
0.2273164921289204;368;69275 ;7075
0.2273164921289204;368;69275 ;7075
0.2273139001123315;368;69265 ;7075
0.2273139001123315;368;69265 ;7075
0.2273139001123315;368;69265 ;7075
0.2273139001123315;368;69265 ;7075
0.2273139001123315;368;69265 ;7075
0.2273139001123315;368;69265 ;7075
0.2273139001123315;368;69265 ;7075
0.2273139001123315;368;69265 ;7075
0.2273139001123315;368;69265 ;7075
0.22731001208744817;368;69250 ;7075
0.22731001208744817;368;69250 ;7075
0.22731001208744817;368;69250 ;7075
0.22731001208744817;368;69250 ;7075
0.22731001208744817;368;69250 ;7075
0.22731001208744817;368;69250 ;7075
0.22731001208744817;368;69250 ;7075
0.22731001208744817;368;69250 ;7075
0.22731001208744817;368;69250 ;7075
0.22731001208744817;368;69250 ;7075
0.22731001208744817;368;69250 ;7075
0.22717129659292742;368;69250 ;7076
0.22717129659292742;368;69250 ;7076
0.22717129659292742;368;69250 ;7076
0.22717129659292742;368;69250 ;7076
0.22717129659292742;368;69250 ;7076
0.22717129659292742;368;69250 ;7076
0.22717129659292742;368;69250 ;7076
0.22717129659292742;368;69250 ;7076
0.22717000058463296;368;69245 ;7076
0.22717000058463296;368;69245 ;7076
0.22717000058463296;368;69245 ;7076
0.22703776513158447;368;69270 ;7077
0.22703776513158447;368;69270 ;7077
0.22703776513158447;368;69270 ;7077
0.22703646912329004;368;69265 ;7077
0.22703646912329004;368;69265 ;7077
0.22703646912329004;368;69265 ;7077
0.22703517311499558;368;69260 ;7077
0.22701184496569543;368;69170 ;7077
0.22701184496569543;368;69170 ;7077
0.22701054895740097;368;69165 ;7077
0.22701054895740097;368;69165 ;7077
0.22700795694081205;368;69155 ;7077
0.22700795694081205;368;69155 ;7077
0.22700795694081205;368;69155 ;7077
0.22700536492422316;368;69145 ;7077
0.22687053745458577;368;69160 ;7078
0.22687053745458577;368;69160 ;7078
0.2268692414462913;368;69155 ;7078
0.2268692414462913;368;69155 ;7078
0.2268692414462913;368;69155 ;7078
0.22686664942970242;368;69145 ;7078
0.22686664942970242;368;69145 ;7078
0.22686664942970242;368;69145 ;7078
0.22686405741311352;368;69135 ;7078
0.22686405741311352;368;69135 ;7078
0.2268614653965246;368;69125 ;7078
0.2268614653965246;368;69125 ;7078
0.22685887337993568;368;69115 ;7078
0.2268562813633468;368;69105 ;7078
0.2268562813633468;368;69105 ;7078
0.2268562813633468;368;69105 ;7078
0.2268562813633468;368;69105 ;7078
0.2268562813633468;368;69105 ;7078
0.2268562813633468;368;69105 ;7078
0.2268562813633468;368;69105 ;7078
0.2268562813633468;368;69105 ;7078
0.2268562813633468;368;69105 ;7078
0.2268562813633468;368;69105 ;7078
0.2268562813633468;368;69105 ;7078
0.2268562813633468;368;69105 ;7078
